"Churn","MonthlyCharge","Gender","Age","Income","DeviceProtection","Tenure","Bandwidth_GB_Year","Contacts","Yearly_equip_failure","Item4","Item5","Item6","Item7"
"1","139.9816","1","52","42523.79","1","12.12501","1419.040968","1","0","4","2","4","6"
"1","200.1652","0","86","38499.66","1","15.10828","1740.076162","1","3","5","2","4","4"
"0","117.4835","1","54","18231.63","0","11.19005","1380.517356","0","1","4","3","4","4"
"0","127.4601","0","44","16314.59","0","12.18592","1638.620437","0","0","3","5","2","3"
"1","139.965","0","74","18620.8","1","17.95225","2190.039608","1","0","3","3","4","3"
"0","164.9785","1","74","44526.16","1","19.78766","2396.551383","1","1","3","4","3","3"
"0","159.9642","0","48","23184.49","0","11.20643","1452.316701","1","0","3","4","3","3"
"1","164.9715","1","81","38363.26","0","2.582668","866.3476333","0","0","4","4","3","4"
"0","124.9781","0","83","57119.13","1","8.152935","722.8531617","1","3","4","2","3","3"
"1","215.1591","1","68","45125.98","1","5.402848","1445.492967","0","1","4","3","3","3"
"1","232.624","0","53","24050.09","0","7.969762","1848.363566","1","0","4","4","3","4"
"0","107.4958","1","54","20489.38","1","6.106821","1149.045043","0","2","4","4","5","3"
"0","157.4836","1","41","18014.85","1","6.463724","742.5950937","1","0","4","5","4","3"
"1","277.6513","1","32","36377.21","1","8.285158","1824.879678","2","0","4","2","4","4"
"0","222.65","0","27","11737.67","1","17.7076","2217.378277","2","0","4","4","3","3"
"0","129.9763","1","47","49662.82","0","31.81602","2977.360531","2","1","3","3","4","5"
"0","127.482","1","50","21902.4","0","23.55037","2097.12893","3","0","4","4","3","4"
"1","182.4538","0","26","20223.8","0","22.30566","2313.442726","1","1","2","5","5","2"
"1","172.4705","1","89","63155.68","1","9.975367","1476.916161","0","0","4","2","4","3"
"1","230.1051","0","40","26048.51","0","1.358678","861.1555834","2","0","5","3","4","3"
"1","184.9853","1","83","8568.21","1","2.222289","497.5901263","0","0","4","5","4","3"
"1","194.9744","0","71","25590.46","0","7.028485","896.0733804","0","0","3","4","4","5"
"1","267.6647","1","89","4025.77","1","19.04207","2183.450856","0","1","4","3","2","2"
"1","265.147","0","25","48360.48","1","7.848542","1478.745798","0","2","4","4","2","3"
"1","187.4673","1","40","44309.72","0","7.539374","1531.68836","1","0","3","4","4","4"
"1","164.9853","0","36","60010.8","1","11.07238","1837.391501","2","0","3","4","3","4"
"1","242.6143","0","70","89882.52","0","11.86797","1597.444059","1","0","5","2","6","5"
"0","194.9699","1","81","86374.11","1","7.649477","956.2196954","1","0","4","4","3","4"
"0","230.1051","0","70","34260.52","0","16.60351","1981.140361","1","0","3","4","4","5"
"1","159.9476","0","74","27361.04","0","4.030411","1097.688317","0","0","4","4","3","4"
"1","255.1555","0","79","76126.58","1","14.34892","1874.421389","1","0","4","4","4","2"
"1","215.1591","0","66","31680.85","1","19.30476","2668.981332","0","0","4","4","3","4"
"0","112.4844","0","38","31239.87","0","8.584144","1077.237101","0","0","5","2","4","5"
"1","152.4907","0","25","30324.88","1","1.849221","778.5344798","3","1","4","5","4","2"
"1","200.1323","0","34","134838.8","1","9.51775","1892.444874","0","0","3","3","4","4"
"1","197.4702","1","42","33471.07","0","6.708628","1390.143881","1","0","2","6","3","3"
"1","267.6647","1","79","40869.93","1","10.28653","1560.396967","1","0","3","5","4","4"
"0","127.4887","1","26","60826.49","1","11.32663","1308.744827","1","0","4","3","4","2"
"0","149.9845","0","83","32783.94","1","6.574699","877.990892","2","2","4","3","4","4"
"1","200.1185","0","86","16711.49","0","1.126364","1015.130356","1","0","3","4","4","3"
"0","147.4783","0","55","49993.51","0","6.91807","837.0503656","1","1","5","2","5","6"
"0","157.4836","1","31","29539.51","1","18.32428","1747.20978","0","0","3","5","2","2"
"1","207.6094","1","55","45243.63","0","22.98475","2350.571509","0","3","4","5","1","3"
"1","187.4673","0","87","15160.7","0","6.31339","1324.19186","1","0","2","3","3","3"
"0","124.9935","0","84","42037.97","0","10.03914","896.0387666","0","0","6","2","2","3"
"0","139.965","0","48","34590.21","1","17.77264","2229.782748","0","0","5","4","4","3"
"1","207.4811","0","21","1193.66","1","21.50913","2422.231415","1","0","3","3","5","4"
"0","105.011","0","42","10093.3","1","20.88324","2027.833188","3","0","3","4","4","3"
"0","167.4847","1","82","38056.65","1","15.95966","2158.69019","1","1","4","3","3","4"
"1","194.9663","0","31","48432.85","1","1.925345","1183.751805","3","0","3","4","5","6"
"1","235.1591","0","19","57992.91","1","5.698156","1325.472004","2","0","2","4","3","2"
"0","192.4885","1","30","74373.82","1","4.225661","693.5913883","0","1","3","3","4","3"
"0","235.1591","1","25","79402.83","1","21.19498","2458.677481","2","1","4","3","4","2"
"0","159.9512","1","26","30421.01","0","23.04458","2218.850381","2","0","4","5","3","3"
"1","222.6281","0","57","66698.79","1","9.900853","1880.847695","0","0","4","4","5","4"
"0","164.9715","1","56","18275.19","0","1.15025","830.9443469","2","0","4","3","4","2"
"0","92.5018","0","89","40406.98","1","3.794103","346.0280123","1","1","4","2","3","5"
"1","182.4433","1","84","45874.19","0","7.579193","1275.031579","0","0","3","4","1","2"
"0","147.4738","1","56","6327.17","1","10.44433","1164.755978","0","0","6","3","3","3"
"0","159.9512","0","52","76765.17","0","10.35635","1114.676099","0","0","4","2","4","4"
"0","134.9509","0","78","28326.47","0","4.908846","482.2768453","2","0","2","5","3","2"
"0","179.9476","0","33","42506.46","0","2.637164","581.3197743","0","0","4","4","4","3"
"0","179.9794","0","48","8874.14","1","8.547698","1066.677081","1","0","4","5","4","3"
"1","222.6326","1","70","17844.64","0","7.465071","1559.606858","1","0","5","3","3","2"
"1","207.4811","0","87","34923.5","1","2.681114","755.4687511","0","0","2","4","2","2"
"1","124.9781","1","49","156571","1","2.780152","311.8065152","0","0","3","3","3","3"
"1","159.9512","1","37","29101.96","0","6.979961","866.4850145","0","0","6","2","3","5"
"1","179.9476","1","18","57578.24","0","5.436971","869.9774936","0","0","3","2","4","4"
"1","152.4884","0","70","55903.55","0","8.671709","1086.818163","3","0","4","3","4","5"
"0","169.9447","1","51","18970.04","0","13.84934","1456.422162","0","1","2","4","3","4"
"0","149.9928","1","29","37947.15","1","4.055418","1002.424825","2","0","4","3","3","4"
"0","94.97283","1","29","88219.46","0","13.00557","1618.779462","0","0","4","4","3","4"
"0","157.4698","0","29","39719.11","0","6.92143","820.9054953","0","0","2","5","2","1"
"1","92.5018","0","89","20456.18","1","8.324816","809.618878","2","0","4","2","2","3"
"0","149.9915","1","76","42529.4","1","3.985217","583.5711218","2","2","5","3","4","5"
"0","187.5139","1","19","77498.99","1","16.27572","2141.951697","0","1","4","5","3","3"
"0","159.9349","1","26","14345.87","0","21.52164","2150.01852","0","1","4","3","3","4"
"0","139.9979","0","21","36562.75","1","7.332162","1207.587701","1","1","4","5","2","3"
"0","152.4884","0","77","1143.18","0","3.318059","625.201163","0","0","4","4","4","4"
"0","117.4392","1","29","41079.27","0","3.059231","955.1927172","0","1","3","4","4","3"
"1","255.1555","0","33","8995.08","1","15.1242","2057.979176","1","0","2","5","4","4"
"1","177.6508","1","21","40941.58","0","9.49754","1432.135681","1","1","3","3","3","5"
"1","172.5034","0","73","87527.27","1","15.22417","1570.995815","2","0","4","2","3","4"
"0","139.9349","0","75","5678.51","0","1.970645","856.222981","0","1","3","6","2","3"
"0","119.9568","0","77","15876.36","0","1.78963","816.0468833","0","0","1","4","2","4"
"1","179.9476","1","73","35665.19","0","7.007574","941.4829653","1","0","4","4","2","1"
"1","220.1323","1","62","2772.21","1","7.457111","1109.681229","2","0","5","3","6","5"
"1","235.1591","1","35","9121.25","1","12.44495","1747.993101","4","0","2","3","3","3"
"1","154.9618","0","24","22041.68","0","5.147213","1394.025763","2","0","3","3","3","4"
"1","187.6422","1","18","11574.18","0","2.382538","788.1036301","1","0","5","4","5","3"
"0","107.482","1","26","35553.18","0","8.454096","1383.139451","0","0","5","3","4","4"
"0","130.0064","1","21","46506.9","1","2.176948","681.4206312","0","0","2","5","3","3"
"0","169.9447","0","85","28522.56","0","12.36516","1208.822377","0","0","3","4","4","4"
"1","184.9496","1","32","8641.78","0","4.023413","1225.408596","1","0","4","3","4","5"
"1","172.4441","1","63","38737.86","0","1.709971","479.5519429","0","0","4","4","2","3"
"1","164.9853","1","40","38294.57","1","8.209844","1635.02715","0","0","4","5","3","3"
"1","194.9744","1","31","10046.87","0","3.713732","827.2524803","1","1","2","4","3","3"
"1","172.4705","1","66","23693.41","1","10.42522","1619.969692","1","1","3","4","3","2"
"0","182.4833","0","72","61617.28","0","4.849803","679.3728327","1","0","4","4","3","3"
"0","192.4404","0","42","26577.44","0","14.47965","1617.050793","1","2","5","1","5","4"
"1","230.1344","0","64","57546.52","0","1.081032","924.0234298","0","1","3","4","3","4"
"0","115.0021","1","27","62893.96","0","21.36386","1999.438675","1","0","4","5","3","3"
"0","137.4684","0","74","25376.01","0","12.45303","1313.657019","0","0","3","3","4","2"
"0","167.4564","1","45","19623.2","0","9.05217","1042.770459","4","0","4","2","4","4"
"0","159.965","1","57","23188.83","1","1.210715","347.446058","1","0","4","4","2","4"
"0","162.4653","0","38","15377.23","0","2.509742","1135.537453","1","0","5","2","3","3"
"1","222.65","0","46","56868.44","1","1.193519","863.525358","0","0","3","6","2","3"
"1","222.6281","1","42","23813.32","1","6.736871","1746.862212","0","0","5","3","4","5"
"1","162.4689","0","62","32383.92","0","3.033312","618.6284163","2","0","5","1","6","5"
"0","152.4742","0","47","5570.57","1","5.891019","1294.614623","2","0","4","2","5","4"
"0","147.4564","1","38","47890.17","0","5.452285","1153.463764","1","1","2","4","1","3"
"0","114.9509","0","45","58187.04","0","8.342325","1377.652033","0","0","3","4","1","2"
"0","114.9509","1","77","14301.62","0","19.22796","2267.103404","1","0","5","4","4","3"
"1","175.0211","0","48","12122.59","1","6.203352","1019.803014","3","1","3","3","4","2"
"0","197.4876","1","75","25130.75","1","8.867984","1089.367201","0","0","3","4","3","4"
"0","117.4392","1","18","25947.16","0","9.131577","1458.027932","1","0","3","3","4","3"
"0","124.9643","1","36","71686.32","0","23.78115","2025.167432","3","0","4","4","4","4"
"1","225.1457","0","40","14912.08","1","3.575214","1616.617211","0","0","4","3","3","4"
"0","147.4564","0","55","45856.05","0","16.77025","2045.813243","1","1","5","4","2","3"
"0","124.9607","1","18","8894.87","0","2.546083","886.9184762","1","0","4","2","3","3"
"1","232.652","1","61","84292.41","0","2.477662","860.9528478","3","0","3","3","5","5"
"1","215.1591","1","62","37029.52","1","1.871066","1360.486206","1","1","2","3","4","4"
"1","225.1457","0","82","28823.65","1","6.403708","1649.105838","0","0","3","3","5","4"
"0","154.9919","1","39","98176.66","1","10.4983","1691.271964","0","0","5","3","4","3"
"0","149.989","1","31","33568.24","0","15.85774","1756.414097","1","0","2","5","3","2"
"0","214.9525","1","54","41931.72","0","9.894265","1338.619611","1","2","4","4","3","3"
"1","222.6326","0","21","20057.8","0","2.426747","1385.269228","1","2","2","4","3","4"
"0","137.4392","1","49","110960.3","0","9.790274","1027.652777","1","0","4","4","5","4"
"1","149.9621","0","42","33338.52","1","4.419844","927.4696678","1","0","4","5","2","3"
"1","152.4742","1","33","1405.18","1","8.26392","1514.229261","3","1","2","6","2","4"
"0","149.9915","1","62","67129.6","1","8.157412","909.7634001","1","0","4","3","5","4"
"1","184.967","1","88","143794","1","11.42705","1209.083545","0","3","3","4","3","5"
"0","142.4855","1","36","22082.05","0","6.681836","1019.877653","0","0","3","4","3","4"
"1","197.484","0","38","32253.23","1","2.589118","1351.962079","1","0","2","5","1","2"
"1","159.9476","0","82","100785.5","0","8.902965","1347.567075","0","0","5","3","3","4"
"0","124.9781","1","22","21395.1","1","5.892496","716.9177978","1","0","4","3","6","6"
"0","139.9568","1","46","22922.41","0","2.577535","552.480335","1","1","5","2","4","3"
"1","182.4538","1","37","7588.08","0","2.820837","664.5638593","1","0","3","5","3","4"
"1","275.1336","1","22","57737.27","1","2.005733","960.0935745","1","0","5","2","4","5"
"0","149.9621","1","51","35194.3","1","11.30633","1199.678982","2","0","4","4","3","4"
"1","152.4907","0","73","12409.38","1","5.364815","786.0813559","1","0","3","3","4","4"
"0","92.45514","1","84","14146.51","0","11.17891","1213.57856","0","1","5","1","4","5"
"0","152.4798","1","88","14821.76","1","7.326372","858.2482994","3","0","4","3","5","3"
"1","197.5169","0","64","57588.9","1","1.204999","744.1347048","1","1","6","3","4","5"
"1","240.1149","0","72","39382.66","0","10.96384","1398.087425","2","0","4","3","4","5"
"0","202.4433","1","28","93909.59","0","12.75395","1438.364422","0","0","4","3","4","6"
"1","182.4676","0","25","14738.27","1","1.1518","695.0268746","4","0","4","4","3","4"
"1","194.9744","1","58","83027.06","0","11.94283","1289.865177","2","0","3","3","2","3"
"1","270.1604","0","74","25700.68","1","2.147261","1341.275592","1","0","2","3","1","3"
"1","235.1555","1","87","18148.08","1","21.72982","2757.839041","2","1","2","5","2","2"
"1","139.983","1","32","8457.83","1","7.042459","1228.595252","2","0","3","3","2","4"
"1","119.9568","0","27","29924.06","0","3.592376","1189.261161","0","1","3","5","3","3"
"0","177.6508","1","61","48521.27","0","15.73713","1904.60275","0","1","4","4","3","5"
"1","232.6415","0","30","13556.67","1","6.831686","1491.790762","0","1","3","5","4","4"
"0","144.9607","1","60","45091.73","0","12.94793","1126.457158","1","0","4","3","5","4"
"1","212.6415","0","81","55861.93","1","2.284487","1119.209524","1","1","2","5","3","3"
"1","139.9875","1","83","13133.15","0","12.2964","1459.899487","2","0","5","4","2","3"
"1","117.4392","0","63","16966.71","0","1.655301","837.3072679","3","0","4","4","3","3"
"0","172.5104","1","50","54507.76","1","19.69566","1876.809732","0","1","4","3","5","4"
"1","192.4404","0","45","30502.48","0","7.521969","1129.471568","0","1","3","5","4","5"
"1","194.9663","0","30","17739.09","1","5.123883","1418.327071","1","1","3","4","2","3"
"1","202.6362","0","87","348.67","0","14.86376","2089.529125","1","0","4","3","3","2"
"0","182.497","1","70","70656.34","1","5.141927","708.4028154","1","0","4","2","3","3"
"0","172.4441","1","28","30661.99","0","1.554749","489.2316753","0","1","4","4","3","3"
"0","114.9658","0","45","75255.33","0","10.50995","1176.673652","0","0","4","3","3","3"
"0","167.4847","0","35","114401.9","1","15.12559","2229.929037","1","0","4","4","3","3"
"0","129.9483","0","37","9447.9","0","5.113589","1241.024324","2","1","4","5","2","3"
"1","147.4421","0","50","25990.9","0","10.88666","1129.578351","1","0","4","3","4","4"
"0","139.9349","1","34","22492.61","0","4.343093","1137.986536","1","0","4","3","4","3"
"0","117.4392","0","58","23346.19","0","7.470963","1453.3619","0","0","4","4","3","3"
"0","117.472","0","42","84035.13","0","13.36689","1456.609727","0","0","3","4","3","4"
"1","127.5067","1","63","27432.43","1","2.596868","410.7703918","1","0","4","2","4","5"
"0","107.482","1","78","30351.92","0","7.685406","1057.31153","1","1","3","5","2","2"
"1","257.6375","1","89","22290.4","0","5.379951","1640.268544","0","1","3","5","3","3"
"1","174.9755","0","18","21768.05","1","8.387889","1377.344633","0","0","3","2","3","2"
"0","184.9647","0","89","17072.33","0","8.561641","984.7206752","1","0","5","2","3","3"
"0","132.466","0","66","61921.5","0","17.24595","2399.954293","0","0","4","4","1","2"
"1","94.97283","0","53","15625.86","0","4.457562","983.5423493","2","1","2","5","2","1"
"0","104.9629","1","44","34790.72","0","22.28926","2068.186228","1","0","5","3","5","3"
"1","182.4676","0","66","118179.2","1","3.77596","775.6207448","3","1","2","3","3","4"
"0","147.4713","0","85","38644","0","29.30064","2626.362759","1","0","4","3","3","3"
"0","214.9663","1","62","72453.23","1","10.32752","1274.789671","0","0","4","3","3","4"
"1","214.9525","0","28","23660.82","0","7.668017","1139.028165","2","0","4","3","5","4"
"0","129.9483","1","55","12526.34","0","7.461144","1296.523969","1","0","2","3","3","5"
"0","147.4564","0","55","79125.31","0","10.07469","1527.978319","1","0","4","4","4","5"
"1","154.9755","0","59","15840.4","1","1.692565","1015.460451","1","0","5","2","4","2"
"0","204.9634","0","28","13366.53","1","15.54856","1835.681416","0","0","3","4","4","5"
"0","127.4421","0","38","48364.58","0","4.18206","1094.624835","1","0","4","3","3","3"
"1","129.9778","1","79","94353.42","0","5.260996","945.5437173","2","1","3","2","4","4"
"0","149.9447","1","34","66249.33","0","4.480346","1127.193482","2","0","4","3","4","3"
