Churn,Gender,Age,StreamingMovies,MonthlyCharge,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Item1,Item2
1,1.0,33,1,290.1604,3.179833,7.681675,12,0,1,3,4
1,1.0,60,1,222.6654,17.5331,10.62687,11,1,0,5,5
0,0.0,30,0,179.9656,9.448515,10.85047,12,0,1,2,3
1,1.0,35,1,207.6386,2.488097,12.66151,12,0,1,1,1
1,1.0,22,1,277.6375,6.422331,9.757323,9,1,0,3,3
0,0.0,70,0,179.9794,8.91671,6.973723,18,2,0,4,4
0,1.0,19,0,149.9928,11.51972,9.809836,10,1,0,5,4
1,0.0,41,1,194.9992,2.184299,11.15744,13,0,1,4,3
0,0.0,65,0,160.0013,15.19674,5.788391,11,1,0,4,4
0,1.0,78,1,139.965,9.060452,14.11524,8,1,0,3,4
0,0.0,57,0,114.9838,12.27603,3.232997,11,1,0,4,5
0,1.0,74,0,147.4783,11.7516,7.488474,10,0,0,4,3
0,1.0,21,1,182.4608,1.556533,12.78207,12,1,0,4,4
1,0.0,75,1,245.1457,10.59224,8.741825,12,2,1,2,4
1,1.0,40,1,182.49,18.08315,14.13918,10,3,0,2,3
0,0.0,26,1,172.4555,6.214633,9.662482,12,2,0,5,4
0,1.0,77,1,232.6228,3.595204,12.27876,17,3,0,4,4
0,0.0,61,0,112.4844,4.197945,14.93812,9,0,1,3,4
0,0.0,58,0,127.482,8.596064,8.468778,13,0,0,3,4
1,1.0,54,1,139.9512,3.184209,13.73496,19,0,0,3,3
1,1.0,60,0,204.9634,4.171617,5.939411,13,1,1,3,4
1,1.0,45,0,137.5165,1.312447,12.21135,14,2,1,4,4
0,1.0,23,0,112.4551,3.684683,9.256725,14,1,0,4,4
1,0.0,45,0,137.4872,2.922427,9.749035,8,0,0,5,3
1,0.0,85,1,214.9525,10.17149,5.774549,9,0,0,2,3
0,0.0,57,0,149.9915,4.73307,8.424871,13,2,0,3,3
0,1.0,51,0,172.4624,19.39483,6.828347,13,0,0,2,2
0,1.0,66,0,114.9728,4.771263,7.751726,17,2,1,2,3
1,0.0,27,1,222.6281,19.52917,10.61552,15,3,0,5,4
0,0.0,25,1,217.4702,6.383328,11.17837,13,0,0,3,4
0,1.0,48,0,117.5152,11.43916,8.940009,9,2,0,3,3
1,0.0,89,1,255.1336,10.70911,8.795566,10,1,0,3,4
0,0.0,30,1,127.4887,18.83056,9.898238,15,1,0,4,4
1,1.0,77,1,220.1615,10.90429,10.34444,15,0,0,4,3
1,0.0,46,0,149.9741,5.461422,10.6092,14,1,0,4,4
1,0.0,65,1,212.6228,12.39101,10.87952,16,1,0,4,3
1,0.0,31,0,184.9634,7.91568,13.3432,16,0,1,4,4
1,0.0,43,0,162.4538,6.306379,10.95773,14,1,0,4,5
1,0.0,40,1,270.1604,8.05975,11.31745,13,2,1,2,3
1,0.0,28,1,184.961,19.34604,13.43679,15,0,0,5,5
1,1.0,41,1,184.9939,2.397122,10.04183,11,1,0,3,3
0,0.0,43,0,172.4579,5.533306,9.223376,8,1,2,4,3
0,1.0,36,0,120.0035,2.745106,7.553372,14,0,1,3,4
0,1.0,86,0,175.0062,2.348386,7.676215,11,1,0,5,6
1,0.0,76,1,232.624,14.74826,7.178201,13,2,1,5,5
0,1.0,25,1,142.4689,8.802664,8.211382,5,1,2,4,3
1,0.0,23,0,192.4404,11.94546,8.560666,11,2,0,4,4
0,1.0,67,0,140.0013,11.54316,10.25342,9,2,1,3,4
0,1.0,25,0,127.5067,9.900255,13.7903,7,1,0,2,2
1,0.0,24,1,240.1149,8.930383,13.40189,16,0,0,3,3
1,0.0,80,1,287.6427,6.62916,11.48824,10,0,0,6,6
1,1.0,56,1,265.1283,8.004483,11.20268,12,0,1,6,6
1,1.0,20,1,255.1417,8.618298,10.83271,7,2,1,4,2
0,1.0,62,1,164.9647,2.146247,9.570705,15,0,1,4,3
0,1.0,57,0,95.00571,9.836442,13.91561,11,2,2,3,4
0,0.0,19,0,137.4686,2.63695,7.65807,14,0,1,3,2
0,0.0,54,1,172.4555,16.60248,17.82932,15,1,1,3,4
0,0.0,71,0,127.4783,9.309073,6.157922,13,0,0,4,4
1,0.0,42,1,200.1185,19.9897,6.072082,16,0,0,3,3
0,1.0,20,0,127.5067,8.599092,10.92542,7,1,2,4,4
1,1.0,31,1,242.6143,13.288,8.426883,8,0,0,3,2
1,0.0,60,1,230.1344,6.487239,9.884699,13,0,0,5,4
0,1.0,82,1,197.6288,6.984409,11.60691,10,0,0,3,3
1,1.0,31,1,162.4937,15.59169,11.37858,9,3,1,4,4
0,0.0,57,1,114.9658,13.02184,7.018821,11,3,1,4,5
0,0.0,65,1,152.4884,8.268405,12.86848,10,1,0,1,2
0,1.0,54,1,245.132,19.01406,11.06218,14,0,0,4,4
0,0.0,82,0,152.509,14.67731,8.933365,8,0,2,3,2
1,1.0,66,1,169.9671,9.035721,9.186491,9,0,0,5,4
1,0.0,29,1,197.5169,7.989206,9.051903,16,0,0,3,3
0,0.0,23,0,149.9915,8.330395,12.69026,10,4,0,4,4
0,1.0,75,0,159.9794,6.482702,4.827944,12,0,1,3,3
0,1.0,49,0,182.4538,5.368306,11.47451,10,0,1,4,3
0,1.0,80,0,169.9741,41.88907,12.1699,16,0,0,2,1
0,0.0,61,0,184.9634,54.04107,9.41287,11,2,0,5,4
0,0.0,20,1,169.9671,61.5999,8.081801,11,0,1,4,5
0,1.0,73,0,137.4392,44.72802,9.531672,11,2,0,2,4
0,1.0,79,0,179.9656,58.30317,10.35485,11,1,0,2,2
0,1.0,42,0,162.4538,38.69991,15.05851,13,1,1,3,3
0,0.0,23,0,117.4686,69.33909,16.09504,6,0,0,3,3
0,0.0,78,0,139.9568,70.51996,8.405153,10,0,0,5,4
0,1.0,38,1,127.4421,63.47384,7.861619,13,2,0,3,3
0,0.0,80,0,162.4676,70.19733,11.69011,12,1,1,2,4
0,0.0,44,1,149.9845,63.77246,3.925298,6,1,0,5,5
0,0.0,50,0,169.9447,66.44552,10.25863,15,1,2,5,3
0,0.0,78,0,142.5007,50.73425,3.191798,11,0,2,3,3
0,0.0,24,0,184.967,66.89524,12.19579,15,1,0,4,4
0,1.0,46,1,152.4555,71.66705,10.91065,13,1,0,4,3
0,0.0,56,1,127.4887,63.14574,14.22653,4,0,0,5,5
0,1.0,58,0,162.4818,55.11148,8.198304,13,1,0,4,4
0,1.0,77,1,202.6362,66.50412,8.912366,10,2,0,3,2
0,0.0,30,1,257.6549,67.15579,8.51921,7,2,1,3,3
0,0.0,47,0,104.9643,60.46946,4.46616,16,0,2,5,3
0,1.0,78,1,127.4421,65.57643,6.528798,6,0,1,2,2
0,0.0,86,1,149.9378,71.09621,10.65214,11,4,0,2,3
0,1.0,56,1,159.9476,68.7729,10.30393,9,1,1,3,3
0,1.0,70,1,130.0064,56.63931,9.0983,12,0,0,3,4
0,1.0,47,1,240.1149,56.30647,8.300567,11,0,1,2,3
0,0.0,27,0,159.9349,60.14645,12.14009,5,0,0,3,3
0,1.0,56,1,159.965,45.4868,15.67128,10,1,1,3,5
0,0.0,35,1,139.9792,55.87684,3.854347,8,0,0,3,3
0,0.0,23,1,197.4876,64.71488,16.28343,15,0,0,5,6
0,1.0,53,1,194.9525,66.77924,11.6702,14,1,0,5,5
0,0.0,18,1,162.447,42.19555,8.551016,14,0,0,3,2
0,1.0,28,1,137.4616,67.11782,4.592344,11,1,2,3,3
0,1.0,34,0,159.9875,71.7083,5.524734,14,1,0,3,3
0,1.0,56,1,175.1331,64.01205,9.35689,10,2,0,4,4
0,0.0,87,1,212.6415,64.9788,7.65097,14,1,2,4,4
0,1.0,28,0,167.4564,71.106,7.179323,13,0,0,4,3
0,1.0,50,1,177.4876,62.48639,8.9558,15,0,0,3,3
0,0.0,59,1,197.5169,48.57163,12.43822,13,1,1,4,5
0,1.0,28,1,207.4974,44.98551,14.45756,17,1,0,4,4
0,1.0,66,1,212.6228,70.79968,15.95744,11,3,2,3,4
0,1.0,80,0,149.9621,70.47897,12.8013,8,0,0,2,2
0,1.0,22,1,267.6647,64.30623,11.62695,13,1,0,3,3
0,1.0,69,0,184.967,65.90363,12.47838,17,0,1,5,4
0,0.0,19,1,255.1555,64.01652,8.347242,13,3,0,3,4
0,0.0,29,0,127.525,71.37293,10.93778,12,0,1,4,4
0,0.0,67,1,207.6094,69.26833,8.715071,13,1,2,4,3
0,1.0,19,1,267.6647,56.3686,13.83282,5,0,1,4,3
0,1.0,29,1,242.6281,67.47739,9.454681,15,2,0,4,4
0,1.0,80,1,172.5034,65.4294,9.570788,10,0,0,3,3
0,0.0,32,0,139.9568,70.09214,9.470573,12,0,2,5,5
0,1.0,26,0,147.4564,61.78014,11.52973,14,1,0,2,3
0,0.0,38,0,137.4872,66.59755,9.758726,12,1,0,4,5
0,0.0,87,1,172.4742,65.15989,8.799767,10,3,0,4,4
0,0.0,48,1,235.1591,71.53343,16.53335,11,3,0,2,4
0,0.0,42,0,184.9634,56.23842,6.776195,13,1,1,3,3
0,0.0,18,1,220.1149,69.87041,14.62128,10,1,0,3,3
0,1.0,42,1,159.9512,62.9209,4.86844,11,0,0,5,5
0,1.0,35,0,127.482,60.56995,7.138395,13,1,3,3,3
0,1.0,28,1,207.6094,71.66261,7.660563,13,2,0,4,3
0,1.0,64,1,194.9744,62.43987,10.69966,8,1,0,4,4
0,0.0,82,1,139.9512,69.03413,13.91677,16,1,1,3,4
0,1.0,60,1,172.4705,51.20818,3.032327,20,1,0,4,5
0,1.0,50,1,172.4705,69.07545,8.759984,11,0,0,4,3
0,1.0,73,0,117.4858,70.34008,9.481238,15,1,0,5,5
0,1.0,41,1,159.965,69.2139,11.24877,7,3,0,3,3
0,1.0,72,0,159.9642,61.32409,10.4055,15,0,0,4,4
1,1.0,30,1,245.147,42.74672,12.13663,13,0,0,4,4
0,1.0,69,1,287.6427,64.09564,13.44801,12,1,1,3,4
0,0.0,88,1,190.127,58.75447,7.02401,18,1,0,4,5
0,1.0,85,0,104.9629,70.38153,11.46498,10,0,0,4,4
0,0.0,75,1,162.447,66.95875,6.520003,11,0,0,4,4
0,1.0,60,1,265.1283,64.15566,12.4286,14,2,1,4,4
0,1.0,72,0,129.9621,68.22296,11.91924,10,0,0,3,3
0,0.0,39,0,134.9509,66.50929,6.612532,19,1,0,3,5
0,0.0,32,0,127.4601,57.84605,9.354827,13,2,1,3,4
0,0.0,57,0,149.9741,64.38126,12.62767,7,1,3,4,4
0,1.0,24,0,139.9568,56.35343,12.18643,10,2,1,4,3
1,1.0,22,1,242.6106,59.61465,14.5524,11,3,0,3,4
0,1.0,48,0,169.9447,64.08432,13.8576,6,2,1,3,3
0,0.0,40,1,194.9699,61.98982,13.47098,15,0,0,3,4
0,0.0,56,1,147.4421,61.79462,9.311366,13,2,1,4,4
0,1.0,85,0,152.4579,57.04429,11.14911,11,1,0,3,3
0,1.0,35,1,149.9598,58.43587,9.240966,12,0,0,4,3
0,1.0,20,0,159.9794,70.49957,9.666671,9,0,2,5,4
0,1.0,49,0,162.4713,58.04694,10.94527,15,2,0,3,4
0,1.0,52,0,152.4952,48.1707,7.665977,9,0,0,3,3
0,1.0,31,1,147.4421,66.75709,5.256893,7,0,0,4,4
0,0.0,71,1,242.6143,57.50724,9.372642,9,2,0,4,4
0,1.0,80,0,172.4871,54.14957,10.98243,12,1,0,3,3
0,0.0,41,1,192.4705,70.42389,14.98374,11,0,1,3,3
0,0.0,59,1,257.6375,51.31462,6.291111,12,2,0,4,3
0,0.0,66,0,137.4684,63.24314,11.46614,11,3,0,2,2
0,0.0,85,1,230.1344,52.76082,9.758121,10,0,1,4,4
0,0.0,45,1,184.9785,67.04233,10.73533,15,1,0,4,4
0,1.0,47,1,225.1457,61.57078,11.43603,12,2,0,3,3
0,0.0,70,0,92.5018,67.56096,9.829165,13,2,0,3,3
0,0.0,45,0,127.482,55.34066,11.74755,11,0,1,2,3
0,0.0,62,1,139.9512,62.61777,12.2106,11,0,1,4,3
0,1.0,89,1,185.0077,70.33634,15.35675,12,1,0,3,3
0,1.0,84,0,162.497,66.89101,12.77231,9,1,1,5,6
1,1.0,69,1,240.1149,47.92804,10.76463,15,0,0,3,5
0,1.0,74,0,127.5112,69.46803,11.25577,14,0,0,3,2
1,0.0,64,1,235.1372,61.62341,12.52216,12,0,1,5,4
0,1.0,30,0,184.967,58.51566,11.30136,10,1,0,4,5
0,0.0,20,0,182.4676,55.2092,11.11844,12,3,0,1,2
0,0.0,81,0,147.4783,50.85526,12.01335,11,1,0,4,4
0,1.0,83,1,192.4705,64.17623,10.03198,12,0,0,4,4
0,1.0,73,1,172.4705,42.36505,4.529435,11,4,0,3,3
0,1.0,38,0,152.4579,53.07379,7.350533,14,1,0,2,4
0,0.0,82,1,142.4689,42.73326,7.857338,15,1,1,3,3
0,1.0,63,1,217.4702,49.50734,7.709723,8,1,0,4,5
0,1.0,24,0,149.9483,53.40027,16.12607,15,0,0,3,3
0,0.0,33,0,184.9634,47.96609,10.7853,15,0,0,4,6
0,1.0,50,0,192.4404,52.88029,11.93472,12,1,0,3,3
0,0.0,38,1,230.1051,58.16576,9.766784,13,3,0,4,4
0,0.0,45,1,200.1323,56.61608,10.83305,18,1,0,3,4
0,1.0,22,0,147.5031,53.61316,6.026286,13,2,0,3,2
0,0.0,20,0,159.9794,68.05033,7.301377,9,1,0,3,3
0,0.0,38,0,139.9678,42.36211,8.08692,10,1,0,3,2
0,1.0,72,0,127.4738,69.86769,11.01782,14,1,0,4,3
0,0.0,75,1,182.4653,64.37387,10.68339,13,0,0,3,3
0,0.0,33,0,124.9781,62.76356,9.949737,16,1,1,3,3
0,1.0,42,1,235.1372,54.55822,12.9493,8,0,0,3,4
0,1.0,68,0,142.5007,69.71458,10.92606,14,1,0,4,5
0,0.0,55,0,137.4392,39.23416,11.95284,12,0,0,3,2
0,1.0,21,1,127.4421,44.0309,6.172422,5,2,2,4,4
0,1.0,62,0,149.9483,67.76579,12.75014,16,1,1,3,2
0,1.0,82,0,149.9621,60.94251,5.397724,11,0,0,4,4
0,1.0,48,0,137.4872,70.52235,6.719404,13,1,0,7,6
0,1.0,73,0,125.0073,67.18331,7.497455,11,1,0,4,5
0,1.0,84,0,162.4526,60.38138,7.072618,10,1,0,3,3
0,0.0,29,1,212.6415,67.94243,10.46924,9,1,1,3,3
0,0.0,24,0,162.4526,56.69146,11.41217,14,1,0,2,2
0,0.0,77,1,172.4705,68.00474,12.35944,14,2,0,4,4
0,1.0,84,0,172.4885,69.91306,8.245283,13,1,0,4,5
0,0.0,42,1,252.6378,64.1621,10.67464,13,1,1,5,3
0,0.0,44,0,107.5286,45.45067,6.342824,16,1,0,3,4
0,0.0,59,0,139.9678,43.29117,5.46402,19,5,0,5,6
1,1.0,29,1,245.1283,60.93197,11.7468,5,2,2,5,3
0,0.0,63,1,242.6326,58.83809,8.56117,9,1,0,3,3
0,0.0,40,1,262.6106,61.35427,9.708299,12,0,1,1,2
0,0.0,45,1,212.6228,51.21873,8.413749,5,1,0,2,3
0,0.0,65,0,137.4836,63.47674,5.201543,9,0,1,3,3
0,1.0,32,0,174.9581,66.45525,10.21513,16,1,0,2,2
0,1.0,68,0,147.4783,56.12834,10.08782,9,1,0,1,1
0,1.0,19,0,197.4945,63.656,15.024,11,0,0,3,3
0,1.0,27,0,104.9781,62.70697,8.532717,14,0,0,3,3
0,0.0,85,0,160.0013,54.09422,10.00317,13,0,0,4,3
0,0.0,45,0,129.9621,58.89846,5.761471,9,0,0,4,4
0,0.0,57,0,159.9349,63.24097,4.034332,12,0,0,4,4
0,1.0,40,1,235.1591,71.36133,11.34395,9,0,0,3,4
0,1.0,64,1,194.9882,52.61686,8.644135,9,1,0,2,2
0,0.0,44,0,147.4738,60.28236,14.32986,10,2,1,4,5
0,1.0,40,1,184.9785,68.6711,8.533249,6,0,0,3,5
0,1.0,33,0,162.4713,65.82455,7.529241,13,0,1,2,3
0,0.0,51,1,127.475,50.18296,13.67766,19,2,0,3,3
0,0.0,43,1,230.1051,71.51772,7.410372,12,0,3,3,3
1,0.0,31,1,257.6513,64.62378,14.55526,14,1,0,5,5
0,0.0,49,1,242.6326,68.76541,10.8566,18,0,0,5,4
0,0.0,44,0,104.9643,71.34414,7.04916,14,0,0,2,2
1,0.0,71,1,220.1149,49.26434,8.938447,15,2,0,3,3
0,1.0,43,1,159.9476,70.99222,8.806253,11,1,0,3,4
0,0.0,63,1,194.9663,46.28759,14.10584,11,0,1,3,3
0,1.0,21,1,172.4567,50.69979,9.169596,9,2,1,3,3
0,1.0,89,1,200.1185,70.59531,6.999282,9,1,0,4,4
0,1.0,88,0,172.4441,71.17531,13.01754,11,1,1,5,5
0,0.0,56,0,162.4538,59.67215,7.131485,13,0,4,3,4
0,1.0,63,0,184.967,51.4346,5.767712,11,1,0,5,6
0,0.0,82,1,194.9525,58.67524,3.774342,12,2,1,4,3
0,1.0,22,0,157.4698,69.17356,14.31488,13,1,0,2,2
0,1.0,51,0,119.9568,63.70781,7.356317,11,2,0,6,6
0,1.0,19,1,130.0064,71.84774,8.445707,13,0,1,4,4
0,0.0,53,0,127.4738,52.55673,13.75076,12,2,1,2,3
0,0.0,58,1,240.1149,59.29981,11.61319,13,0,0,4,3
0,0.0,69,0,149.9447,58.04171,7.407723,15,2,0,4,2
0,1.0,44,0,182.4833,60.46007,11.35147,15,1,0,5,5
0,1.0,46,0,162.5007,66.76084,6.213658,9,0,0,4,4
1,1.0,26,1,262.6106,54.97784,12.59861,14,0,1,3,2
0,0.0,43,1,230.1051,65.82541,9.223647,13,1,0,4,3
0,1.0,52,0,124.9781,62.03303,6.789265,11,2,2,3,4
0,1.0,75,1,117.4835,71.57982,10.40864,11,2,0,3,3
0,1.0,52,1,152.5022,40.35625,9.382813,9,1,1,3,3
0,1.0,28,1,127.4421,66.13511,5.233566,12,2,0,2,2
1,0.0,54,0,172.4404,52.62121,11.35495,12,0,1,4,6
0,0.0,22,0,137.4684,53.96248,15.29426,9,2,0,4,3
0,1.0,20,1,197.6288,67.06371,9.316329,11,0,0,4,3
0,1.0,86,1,182.4608,44.25204,11.1117,6,3,1,4,3
0,1.0,88,0,187.4811,69.15198,10.84728,10,1,1,5,3
0,1.0,37,0,127.4738,63.68805,9.865503,6,0,1,4,3
0,0.0,60,1,200.1652,64.71872,7.4962,11,0,1,4,4
0,1.0,54,0,137.4872,45.27484,7.454395,14,0,0,3,2
0,1.0,20,1,255.1372,63.05897,12.43508,13,2,1,3,3
0,0.0,47,1,147.4421,66.61075,6.028391,12,2,1,4,4
0,0.0,47,1,222.6326,66.46762,17.27337,7,1,0,3,4
0,0.0,43,1,210.1518,67.24501,10.80713,12,0,2,2,3
1,1.0,31,1,255.1665,59.05164,8.341462,13,3,1,5,4
0,1.0,29,1,242.6435,58.54344,10.93146,17,3,0,5,6
0,0.0,26,1,252.624,54.83336,9.519547,11,0,1,2,3
0,0.0,31,1,255.1336,67.20907,10.79225,13,1,0,2,2
0,1.0,45,1,212.6415,54.6947,4.973668,10,1,0,3,1
0,0.0,60,1,139.9512,42.22682,10.19477,16,1,1,1,3
0,0.0,22,1,204.9797,66.85703,5.480291,15,2,0,3,5
0,1.0,40,0,179.9794,61.73977,15.62886,9,0,0,3,4
0,1.0,56,1,204.9797,69.53069,9.460242,12,0,1,3,3
0,0.0,38,0,79.97886,63.74924,10.05784,7,1,0,3,2
0,1.0,67,1,127.4421,71.76842,7.944754,10,0,1,4,4
0,0.0,52,1,172.4848,69.05548,11.24743,11,0,0,6,5
0,0.0,60,1,182.49,59.01526,11.17089,20,1,0,3,3
0,1.0,18,0,184.9963,71.55342,5.733455,11,0,0,4,3
0,1.0,43,0,92.48802,70.70127,10.98961,12,2,0,2,1
0,0.0,61,1,232.6415,47.20955,8.480499,13,1,0,4,4
0,1.0,70,1,149.9378,69.16302,11.95636,11,0,0,6,6
0,0.0,60,1,245.132,69.34472,4.069613,9,2,0,4,5
0,1.0,26,0,114.9728,65.28334,9.693526,10,3,1,3,3
0,1.0,31,0,182.4676,56.51532,5.898074,10,1,0,4,3
0,1.0,50,0,134.9509,46.778,9.021308,8,1,0,3,3
0,0.0,59,1,214.9663,69.31083,11.30515,12,1,0,3,3
0,1.0,47,1,169.9378,71.03326,16.72972,14,2,1,3,3
0,1.0,71,1,265.1283,54.0433,8.879706,11,1,0,4,4
0,1.0,61,0,182.497,69.28716,10.49813,11,0,1,4,4
0,1.0,45,0,160.0122,64.91343,6.908099,14,0,1,3,5
0,1.0,22,1,242.6143,55.2288,11.99626,12,1,1,4,4
0,0.0,82,1,252.624,67.49846,12.08807,15,0,1,5,4
0,1.0,48,0,144.9889,66.09922,11.53278,18,1,3,4,3
0,1.0,73,1,139.965,53.09491,10.29175,13,0,0,5,5
0,0.0,32,0,152.4579,60.89236,11.94581,15,2,0,3,3
0,1.0,73,1,169.9378,68.3703,8.759467,13,2,1,4,4
0,1.0,84,1,127.475,49.67201,8.965115,15,2,0,5,4
0,0.0,32,1,220.1323,67.97011,12.61882,9,0,1,3,3
0,1.0,72,1,175.1331,56.99989,13.35731,12,0,0,4,3
0,1.0,58,0,149.9621,46.33817,14.03725,11,4,2,3,5
0,0.0,59,0,139.9816,60.16962,10.83426,13,2,2,4,4
0,0.0,39,0,124.9643,66.62742,14.93874,17,1,0,5,6
0,1.0,77,0,150.0208,65.28157,7.418985,20,4,0,3,2
0,1.0,85,0,152.509,61.73934,13.05308,18,2,0,2,2
0,0.0,37,0,114.9728,71.52864,8.136004,11,1,1,4,5
0,0.0,84,1,172.4848,59.59391,13.31206,15,1,0,1,2
0,0.0,78,0,219.9902,50.09799,13.14435,7,1,0,4,3
0,0.0,89,1,252.6378,67.60865,13.66314,13,2,0,4,4
1,1.0,61,1,235.1417,66.08159,12.8524,11,0,0,4,4
0,1.0,38,0,94.97283,69.55373,9.195188,14,0,0,5,4
0,1.0,36,0,172.4579,48.92152,4.440377,11,0,0,4,4
0,0.0,85,0,149.9447,57.37611,5.247803,8,0,1,4,4
0,1.0,23,0,162.4676,71.30457,12.59805,13,3,0,4,5
1,1.0,53,1,210.1051,37.45999,7.827218,12,1,0,3,3
0,1.0,19,1,257.6549,69.22588,9.331595,9,2,0,3,3
0,0.0,32,1,235.1372,54.91169,8.49151,13,0,0,3,4
0,0.0,57,1,147.4421,59.99095,14.07713,18,2,0,3,4
0,1.0,23,1,210.1051,65.28829,9.690484,14,2,0,4,2
0,1.0,64,1,192.4705,53.91548,13.55014,9,3,0,5,4
0,0.0,62,0,182.4676,46.23768,11.49632,10,2,0,3,3
0,1.0,20,1,255.1555,68.94384,9.060579,16,0,0,3,4
0,1.0,43,0,179.9656,67.75237,12.6855,16,1,1,3,3
0,1.0,77,1,129.9598,67.55257,10.85134,9,3,2,5,5
0,1.0,75,0,167.4564,55.81582,10.23789,13,1,0,4,5
0,1.0,47,0,147.4601,57.95857,11.85962,11,2,0,3,4
0,0.0,26,0,114.9728,63.85242,8.645631,12,1,0,1,1
1,1.0,80,1,270.1604,54.11264,14.33285,14,1,0,5,4
0,1.0,74,0,114.9509,69.03829,12.06297,14,0,1,4,5
0,1.0,80,1,149.989,56.90852,10.34145,9,0,0,4,3
0,0.0,19,0,174.9581,57.63594,12.23706,13,2,0,3,3
0,1.0,69,0,169.9447,70.54256,7.607985,7,0,1,3,3
1,0.0,31,1,222.6143,69.49734,13.5414,13,1,1,2,3
0,1.0,24,1,149.9845,65.61044,4.327137,13,0,1,4,3
0,1.0,40,1,149.9707,60.55602,9.048196,14,2,0,3,4
0,1.0,68,1,159.965,70.20999,8.646012,15,0,0,2,3
0,0.0,85,1,194.9992,68.06938,11.27661,10,0,0,5,4
0,0.0,64,1,222.6362,50.90386,8.238826,13,1,0,5,5
1,1.0,89,0,155.0084,50.49072,11.82888,9,0,0,3,3
0,0.0,53,1,222.6326,57.6618,11.27782,10,1,0,4,3
0,0.0,28,0,152.4579,70.25821,12.84371,14,2,0,4,2
0,1.0,25,0,152.4624,67.33169,9.604386,10,0,0,5,5
0,0.0,24,0,149.9447,60.83121,9.809329,17,0,0,3,3
0,1.0,81,0,187.4673,43.3907,13.34997,13,3,1,4,4
0,0.0,28,0,137.4392,59.238,10.27543,14,0,0,3,4
0,1.0,29,1,182.4433,43.1183,7.397684,18,1,0,3,4
0,1.0,22,1,255.1417,68.84751,8.987561,13,0,1,4,4
0,0.0,42,1,172.4705,68.95234,14.56695,12,0,0,4,4
0,0.0,86,0,167.4564,61.62973,9.35316,13,3,1,4,4
0,1.0,63,1,149.9598,70.30482,5.613144,6,0,1,5,3
0,0.0,44,1,159.965,63.93531,12.88774,7,1,0,5,3
0,1.0,80,1,214.9663,59.51347,10.16994,6,1,1,4,4
0,0.0,23,1,172.4705,51.57289,9.112086,13,1,0,4,5
0,1.0,58,0,142.4713,65.36022,9.329606,15,2,1,5,5
0,0.0,74,0,124.9643,67.81163,7.689755,13,1,1,5,6
0,0.0,80,1,127.475,65.74132,7.18515,12,2,0,3,4
0,0.0,35,0,149.9483,66.47928,7.790259,15,2,0,4,4
0,1.0,53,1,169.9378,52.03501,15.20933,8,3,1,3,2
0,0.0,27,0,169.9928,65.66869,8.241226,15,1,0,3,2
0,0.0,18,1,152.4742,62.10568,13.72489,12,0,1,5,4
0,0.0,85,0,147.4893,48.80775,10.81443,8,0,0,3,5
0,1.0,39,1,217.4702,50.65704,10.11142,6,1,0,3,3
0,1.0,36,1,149.9707,64.56659,7.44039,15,1,1,3,4
0,0.0,53,0,172.4871,49.66569,11.81524,12,1,1,1,1
0,1.0,89,1,172.4742,66.91884,12.82879,14,1,0,5,4
0,1.0,78,1,242.6326,58.73506,6.295927,13,3,1,5,5
0,1.0,35,1,159.9476,47.77439,6.259093,17,2,1,5,4
0,0.0,69,1,149.9378,61.25573,13.89208,13,0,0,5,4
0,0.0,57,0,124.9643,63.77494,14.12367,11,0,1,5,4
0,1.0,44,0,102.4746,44.23945,7.268816,9,1,1,3,4
0,0.0,19,0,112.4844,68.53091,15.05112,15,1,1,2,3
0,0.0,19,0,172.4733,45.03776,9.262983,13,2,1,3,4
0,0.0,21,0,92.48802,56.98256,13.39688,10,0,1,3,4
0,0.0,31,1,194.9699,69.49722,11.05776,13,0,2,2,2
0,0.0,82,1,159.9942,69.54744,11.42347,12,0,0,4,4
1,0.0,40,1,240.1149,47.01192,11.34243,8,0,1,2,3
0,0.0,67,0,169.9741,49.78137,11.47314,10,1,1,3,3
0,1.0,27,1,162.4608,56.47713,8.338588,13,1,2,4,2
0,1.0,70,0,149.9915,54.7128,12.16386,14,1,1,4,4
0,0.0,41,0,137.4686,67.429,3.181208,9,1,0,4,5
0,0.0,33,1,210.1051,64.13229,8.39826,12,0,1,5,3
0,1.0,32,1,242.6573,71.0031,13.0051,14,0,0,2,2
0,0.0,66,0,142.4713,52.61696,8.173983,11,2,0,2,2
0,0.0,52,0,144.9889,54.53026,6.262775,13,0,0,3,3
0,1.0,67,1,235.1417,60.11333,10.17359,10,1,0,3,3
0,1.0,46,1,235.1591,57.78386,14.27599,15,3,1,4,5
0,1.0,38,1,187.6422,70.59953,5.307312,11,2,0,5,5
0,1.0,58,0,204.9496,61.96895,8.301006,11,1,0,1,3
0,1.0,68,1,159.9512,58.42415,8.760586,11,2,2,4,5
0,1.0,79,1,194.9744,50.66574,11.76569,10,0,1,4,3
0,1.0,71,0,132.466,60.26386,11.64063,11,1,0,4,3
0,0.0,37,1,194.9992,67.78257,16.10566,15,2,0,2,2
0,1.0,62,1,277.6375,44.64514,15.00104,16,1,0,4,4
0,0.0,66,0,149.9915,66.61872,5.254926,11,1,0,4,3
0,0.0,41,0,162.4526,47.1075,13.4417,12,0,1,3,3
0,0.0,32,0,144.9607,67.24986,10.26758,15,0,0,3,3
